transaction_id,timestamp,amount,transaction_type,location,client_credit_score,transaction_frequency,customer_age,annual_income,account_balance,num_previous_loans,customer_tenure,num_dependents,education_level,marital_status,housing_type,fraud
191,2023-01-16 05:19:00,134.561964651229,solicitud_credito,Region_D,626,6,22,7755.875737048329,79902.74037371154,9,25,2,4,casado,propia,0
192,2023-01-04 10:11:00,69.16341408316205,pago,Region_B,380,2,57,47067.09033945191,31876.214210363098,5,8,0,3,divorciado,propia,0
193,2023-01-23 21:30:00,31.784669887357868,retiro,Region_A,452,2,38,621.0765249522228,40660.57525461637,7,15,3,4,viudo,propia,0
194,2023-01-09 19:28:00,18.560273352946925,solicitud_credito,Region_B,701,2,51,50847.560813990756,7827.695440061843,7,3,3,3,soltero,otro,0
195,2023-01-18 14:22:00,96.97410971353283,solicitud_credito,Region_D,787,2,65,72525.84690322238,56875.112063473796,8,0,5,4,divorciado,familiar,0
196,2023-01-26 19:17:00,126.9367716428643,solicitud_credito,Region_C,366,2,39,60971.86342554583,81629.61287689304,5,28,2,1,viudo,propia,0
197,2023-01-02 14:47:00,84.28573841687755,retiro,Region_B,388,1,78,56460.554091120284,62298.79162029872,6,7,1,1,casado,otro,0
198,2023-01-29 07:32:00,134.07524272046678,solicitud_credito,Region_B,434,2,20,60347.30226327871,55170.77849103678,1,10,1,3,soltero,propia,0
199,2023-01-29 03:45:00,15.25932960374826,pago,Region_A,501,3,5,35453.92308136879,89793.19983598613,0,16,2,2,viudo,otro,0
200,2023-01-01 03:17:00,214.10633175057754,solicitud_credito,Region_C,727,3,82,9084.869414448782,44130.85440521129,3,7,0,1,viudo,propia,0
201,2023-01-17 07:49:00,87.32204867447858,solicitud_credito,Region_C,478,4,90,25655.96443163741,99576.7930455886,0,2,3,3,soltero,propia,0
202,2023-01-25 02:18:00,13.564096122059425,transferencia,Region_C,638,2,56,62317.96822701522,46072.90232120234,8,12,2,2,viudo,propia,0
203,2023-01-11 11:27:00,61.975770284362355,solicitud_credito,Region_D,378,3,43,69777.43306944794,64328.661656317796,3,8,4,2,viudo,propia,0
204,2023-01-16 17:51:00,186.2987437249917,retiro,Region_D,832,4,35,76639.67537133727,4639.057745127017,0,29,1,1,casado,familiar,0
205,2023-01-18 11:44:00,2278.4994299569785,retiro,Region_A,677,3,89,24203.58271345086,69851.10685048199,0,3,2,1,divorciado,alquilada,0
206,2023-01-20 08:08:00,30.7408029485516,pago,Region_B,464,4,32,74219.91150211976,31945.765816491745,10,24,2,3,soltero,alquilada,0
207,2023-01-30 05:47:00,124.22488228399837,retiro,Region_D,839,4,63,24570.174856049718,12773.940539897478,3,23,1,3,casado,otro,0
208,2023-01-15 08:26:00,10.534412410747592,retiro,Region_C,454,4,39,58544.82502030537,14814.629731730089,2,16,1,4,divorciado,alquilada,0
209,2023-01-11 21:48:00,3.412144282806315,solicitud_credito,Region_B,422,4,55,61634.61800769541,50829.23270488137,0,11,1,3,viudo,alquilada,0
210,2023-01-19 07:30:00,82.18876766100584,pago,Region_B,501,1,63,36554.97502697844,58955.26076208982,2,6,3,1,viudo,propia,0
211,2023-01-02 22:51:00,118.68783484260317,retiro,Region_B,339,10,21,66193.97132363686,70328.8747006101,7,15,2,4,casado,familiar,0
212,2023-01-05 13:06:00,158.85903958156482,pago,Region_A,468,8,38,6267.979602615975,44611.336224473016,1,5,5,4,soltero,otro,0
213,2023-01-25 03:14:00,41.584313166865286,pago,Region_D,369,5,63,30140.96673274167,86474.96053607416,5,9,0,2,casado,propia,0
214,2023-01-21 23:26:00,0.6546793994643673,transferencia,Region_D,629,4,40,34417.8755894019,6853.448371857074,3,5,3,4,soltero,familiar,0
215,2023-01-29 13:06:00,65.30023505176108,transferencia,Region_B,739,4,34,63222.18667652778,12144.816176022654,1,20,1,2,soltero,propia,0
216,2023-01-08 22:11:00,1.5980557002389972,solicitud_credito,Region_A,698,2,83,62578.816455088636,22787.334034872274,1,25,4,1,casado,propia,0
217,2023-01-03 00:31:00,9.649384179374309,retiro,Region_A,792,7,18,54409.054261792524,10174.380960118167,10,11,2,3,soltero,propia,0
218,2023-01-02 04:54:00,39.55479795860119,solicitud_credito,Region_D,653,2,90,54183.155405247875,75590.91321979067,7,28,3,3,casado,alquilada,0
219,2023-01-13 15:47:00,57.478129179131344,solicitud_credito,Region_D,627,5,66,75557.93548732964,36290.157932392474,9,5,2,2,soltero,propia,0
220,2023-01-07 00:40:00,32.77674511590476,pago,Region_A,797,3,52,42669.27718082852,60425.47497833374,0,2,2,2,casado,otro,0
221,2023-01-14 10:40:00,87.19515694580863,pago,Region_C,718,2,77,41133.36336691975,76490.49064499732,9,16,0,4,soltero,otro,0
222,2023-01-13 17:43:00,5.694056733055867,pago,Region_A,802,3,23,46947.265504612595,54721.094535772,10,8,5,1,divorciado,propia,0
223,2023-01-04 23:59:00,15.616236385359533,solicitud_credito,Region_C,838,1,58,30235.873836789364,53345.34822546318,7,2,5,2,soltero,propia,0
224,2023-01-17 00:38:00,118.82910770562722,retiro,Region_D,644,6,90,62430.51948199721,45033.16708473874,1,29,2,3,casado,otro,0
225,2023-01-25 09:53:00,15.331535800326682,solicitud_credito,Region_A,676,3,66,25378.178750937514,69551.62630620439,4,9,3,4,divorciado,familiar,0
226,2023-01-08 17:11:00,102.10270023314058,solicitud_credito,Region_A,594,6,43,46445.291786387825,52961.22356149346,1,11,3,1,viudo,propia,0
227,2023-01-27 01:04:00,5.6236672512893,solicitud_credito,Region_A,587,2,51,68201.25685064709,40356.89215334737,0,15,1,2,viudo,alquilada,0
228,2023-01-02 06:02:00,52.32057406771209,transferencia,Region_A,553,7,21,44870.48834506667,61778.65337188855,3,18,0,1,divorciado,familiar,0
229,2023-01-06 15:55:00,19.529673567754056,transferencia,Region_B,733,2,26,29067.832888621444,96152.66567728714,1,18,3,3,divorciado,otro,0
230,2023-01-06 15:20:00,11.612522843054746,retiro,Region_B,800,6,86,56731.41086064784,80814.21141032342,7,14,2,1,divorciado,otro,0
231,2023-01-28 08:24:00,83.70932663199478,transferencia,Region_D,384,2,26,64531.00565005357,44709.46679211225,0,9,6,4,casado,propia,0
232,2023-01-16 05:18:00,263.5763568086969,solicitud_credito,Region_D,820,2,42,59420.210669944005,60763.349270969156,8,5,2,3,soltero,familiar,0
233,2023-01-15 04:45:00,5.634503076236902,transferencia,Region_A,812,2,57,60302.715195719895,39135.38264088392,5,28,4,1,viudo,familiar,0
234,2023-01-22 01:06:00,54.74105106746418,transferencia,Region_B,815,3,84,35919.25509782915,52023.82322929149,2,15,1,3,divorciado,alquilada,0
235,2023-01-12 13:26:00,122.94117743353252,solicitud_credito,Region_D,815,4,42,93833.48751291545,73364.07686565044,7,22,1,1,viudo,propia,0
236,2023-01-22 13:45:00,62.11760343566367,retiro,Region_C,796,2,68,211957.9802754735,83791.3142088555,7,4,5,2,viudo,propia,0
237,2023-01-18 11:59:00,164.24568163712664,transferencia,Region_B,461,2,35,36536.901876898635,61217.474869015525,2,8,1,4,divorciado,propia,0
238,2023-01-30 03:36:00,19.80184906138947,solicitud_credito,Region_B,826,2,76,54464.764044381875,16471.507437898224,7,8,0,4,viudo,familiar,0
239,2023-01-12 08:51:00,320.878206439414,solicitud_credito,Region_B,664,3,76,54425.75776282588,58036.75061193336,0,0,4,1,viudo,familiar,0
240,2023-01-09 05:15:00,48.639748154733,solicitud_credito,Region_A,843,2,51,53235.36820241223,70352.4199904835,8,16,1,4,casado,propia,0
241,2023-01-02 10:09:00,41.78965081802671,pago,Region_C,724,1,70,58699.6160907536,66081.51798767172,2,0,2,1,viudo,propia,0
242,2023-01-22 22:56:00,207.62928600101645,solicitud_credito,Region_A,663,4,64,50001.76800298072,24953.11051746081,9,2,2,4,viudo,alquilada,0
243,2023-01-27 12:31:00,82.98081094025255,transferencia,Region_D,407,5,41,61885.56439780515,65444.69674126055,9,17,3,3,divorciado,propia,0
244,2023-01-15 12:52:00,72.65888557250162,transferencia,Region_C,313,3,78,67495.05769633673,46191.19065909458,6,8,3,1,casado,alquilada,0
245,2023-01-21 17:35:00,129.82026062196184,solicitud_credito,Region_A,322,1,74,58039.15324449958,24491.57279887174,7,15,2,3,divorciado,familiar,0
246,2023-01-05 23:18:00,86.71059748074327,pago,Region_B,620,4,83,37636.57872177666,88465.5429533065,2,13,1,4,viudo,familiar,0
247,2023-01-30 20:56:00,17.735269576439805,pago,Region_C,809,3,37,73470.03416938602,53000.825051672284,1,8,3,1,divorciado,propia,0
248,2023-01-06 03:20:00,112.14642865391824,pago,Region_B,340,3,88,48999.88301514533,86244.66478026404,4,17,3,1,viudo,familiar,0
249,2023-01-30 14:42:00,14.325725504398584,transferencia,Region_D,603,1,90,54108.019985755964,417963.5704079835,7,25,3,2,casado,otro,0
250,2023-01-11 12:31:00,163.9163911122611,pago,Region_C,714,2,51,41701.30745798108,63292.92112489459,1,20,2,1,soltero,familiar,0
251,2023-01-01 19:14:00,457.9170887217826,retiro,Region_D,749,3,71,75933.92149470546,81695.8057270037,4,29,2,3,casado,alquilada,0
252,2023-01-04 02:59:00,47.383114480655976,retiro,Region_D,693,3,82,38449.07621621153,32880.66731234454,1,30,2,1,viudo,familiar,0
253,2023-01-05 08:55:00,58.83474388700765,pago,Region_D,664,5,89,47833.29503833979,85757.10932296996,7,4,3,2,divorciado,alquilada,0
254,2023-01-09 11:03:00,4.754627637567541,retiro,Region_C,728,6,68,100283.59747195634,35151.3503633901,1,28,2,3,soltero,familiar,0
255,2023-01-21 08:19:00,1.382836066323651,solicitud_credito,Region_D,451,5,58,14021.362989478657,202045.50019334123,6,12,5,3,viudo,familiar,0
256,2023-01-09 22:34:00,254.36296006006467,pago,Region_A,558,1,18,32895.08259440975,74012.03840937703,9,5,4,4,divorciado,otro,0
257,2023-01-23 17:11:00,13.768177692533595,pago,Region_A,522,2,42,71736.30584235988,33483.42629544575,2,28,2,4,soltero,propia,0
258,2023-01-04 20:19:00,59.019129932654266,pago,Region_D,565,1,69,52351.21925899383,95340.0630678636,9,26,3,4,casado,alquilada,0
259,2023-01-30 10:45:00,168.9318179186169,solicitud_credito,Region_B,529,3,88,61572.19253369567,80446.7360091422,20,1,5,3,divorciado,otro,0
260,2023-01-02 18:37:00,220.1100920009079,solicitud_credito,Region_D,738,5,33,23662.4934415975,23051.70990677573,4,6,0,1,viudo,alquilada,0
261,2023-01-27 15:20:00,73.271513938564,pago,Region_D,449,1,38,46225.514290200175,98653.34904444213,3,13,1,3,divorciado,alquilada,0
262,2023-01-12 10:42:00,83.24840207485279,transferencia,Region_B,756,2,19,47613.30903889967,36368.832024494666,5,25,0,1,divorciado,propia,0
263,2023-01-02 12:40:00,110.77054235824303,transferencia,Region_C,435,3,86,50283.34922506541,55791.02675730569,0,0,5,2,divorciado,otro,0
264,2023-01-03 01:21:00,325.4048964247799,retiro,Region_C,698,3,22,51724.49137768514,7353.260096039238,10,25,2,2,casado,otro,0
265,2023-01-15 19:57:00,92.2988011027036,solicitud_credito,Region_D,442,1,90,7614.4663407695625,4161.996190435968,10,19,0,3,casado,alquilada,1
266,2023-01-09 07:29:00,81.97886704982812,retiro,Region_A,369,2,70,47241.66058587045,29559.437902707086,7,7,2,2,viudo,otro,0
267,2023-01-02 23:49:00,1.4640790499138552,retiro,Region_A,353,6,35,79917.92084851456,1232.6911157503173,0,28,1,1,soltero,otro,0
268,2023-01-20 21:23:00,8.44144269188769,pago,Region_A,702,2,36,44517.64800966866,27762.148919356223,0,19,1,2,soltero,otro,0
269,2023-01-18 04:16:00,86.07889189690198,transferencia,Region_D,326,2,80,31538.61859993634,52226.975466285294,6,11,3,3,casado,familiar,0
270,2023-01-27 17:07:00,275.2635326814835,retiro,Region_A,598,2,23,38100.83105237908,69089.3986850279,5,15,4,3,divorciado,otro,0
271,2023-01-17 04:48:00,201.50881506732526,pago,Region_A,619,4,80,73844.89421266288,25131.19874604469,5,16,0,4,soltero,otro,0
272,2023-01-18 23:16:00,405.00744835334837,solicitud_credito,Region_C,744,1,44,463.38714842007175,40735.72247492719,7,27,2,3,divorciado,propia,0
273,2023-01-15 18:55:00,75.04247398624835,retiro,Region_D,397,4,71,62756.65540048474,38290.301439976705,2,18,1,1,viudo,propia,0
274,2023-01-03 18:27:00,155.0843295273067,transferencia,Region_C,425,6,48,57514.25713247255,32757.679428675623,4,23,0,4,soltero,propia,0
275,2023-01-16 13:19:00,183.50866709694657,solicitud_credito,Region_B,357,5,81,33906.57866514868,38859.19713911255,7,22,0,3,casado,alquilada,0
276,2023-01-24 14:26:00,104.42140430275275,pago,Region_C,476,2,38,110367.53402908839,48808.65309424803,3,5,0,2,viudo,alquilada,0
277,2023-01-15 12:00:00,41.362315095445084,solicitud_credito,Region_D,584,1,31,68986.71434479009,19850.190215657225,6,22,3,4,soltero,otro,0
278,2023-01-04 06:55:00,63.48375839388415,retiro,Region_A,326,3,19,53703.0416062931,46459.611035930495,3,11,2,3,viudo,otro,0
279,2023-01-04 03:55:00,195.13443935567776,solicitud_credito,Region_D,750,5,35,73447.4093175669,26046.721066118407,8,12,3,4,divorciado,propia,0
280,2023-01-30 02:34:00,35.46027010638168,solicitud_credito,Region_C,622,5,35,62120.22210786394,6358.807434822967,0,13,2,2,divorciado,alquilada,0
281,2023-01-29 08:18:00,257.3647785802861,solicitud_credito,Region_D,549,2,52,57705.267241612164,21356.85097585127,6,8,0,1,viudo,alquilada,0
282,2023-01-14 18:30:00,26.111329111050953,transferencia,Region_D,669,3,42,53993.43515533665,93405.67024804925,9,2,1,3,divorciado,familiar,0
283,2023-01-13 02:29:00,138.43618901723602,retiro,Region_C,389,5,24,39492.02924485366,50524.71234000665,8,26,2,4,divorciado,otro,0
284,2023-01-05 18:53:00,99.57648609055418,pago,Region_C,430,6,20,70972.65532659134,98257.75741625183,4,29,1,4,divorciado,otro,0
285,2023-01-10 23:33:00,138.46934078128467,transferencia,Region_B,824,2,74,47866.12554111223,22520.931535430245,9,7,1,2,casado,alquilada,0
286,2023-01-03 09:16:00,57.50931992705915,retiro,Region_B,328,6,71,73228.35155433201,29203.793204722395,3,0,1,2,soltero,familiar,0
287,2023-01-07 01:54:00,269.7719683429972,pago,Region_C,843,1,33,72764.59939082366,64043.23195455416,8,3,2,2,divorciado,otro,0
288,2023-01-08 09:57:00,100.09563234931231,pago,Region_D,385,3,37,69268.66080828873,35534.74606596177,6,25,3,2,viudo,otro,0
289,2023-01-05 02:15:00,34.00929097304767,pago,Region_C,357,0,22,41664.76185383605,36119.599166587024,1,12,3,3,casado,otro,0
290,2023-01-14 16:58:00,101.73689592199824,retiro,Region_A,356,2,78,33018.09982632409,84391.48801380067,8,7,1,3,casado,alquilada,0
291,2023-01-22 08:26:00,33.80154728878239,pago,Region_B,693,2,48,49267.792033546575,2919.817868442931,4,27,0,4,viudo,familiar,0
292,2023-01-23 11:12:00,34.76194854434544,pago,Region_A,324,2,41,50085.14296568096,66618.90030255012,2,4,1,3,divorciado,propia,0
293,2023-01-28 15:10:00,51.01567002466688,transferencia,Region_D,489,0,80,42312.53532112103,88032.01144044705,6,12,3,3,casado,alquilada,0
294,2023-01-30 02:39:00,191.34554691449827,pago,Region_A,375,2,62,70454.15948936313,17425.894174440436,1,11,2,4,soltero,familiar,0
295,2023-01-04 21:20:00,69.37431068767503,solicitud_credito,Region_C,670,3,61,68393.62410096845,40348.6023505787,8,15,0,4,casado,alquilada,0
296,2023-01-21 05:24:00,113.60053008431059,transferencia,Region_C,805,6,56,65258.59793667712,80913.04489404164,9,23,3,1,divorciado,propia,0
297,2023-01-20 04:43:00,49.75273396644294,transferencia,Region_C,482,6,45,78739.87221736243,53506.893099297995,10,22,4,3,casado,alquilada,0
298,2023-01-29 07:24:00,30.598921667776825,retiro,Region_A,453,2,22,54761.455510889704,35770.36541754795,0,3,0,3,divorciado,propia,0
299,2023-01-07 06:07:00,309.3128162695711,pago,Region_A,568,5,32,28526.054696655217,62592.20743810219,9,7,4,3,soltero,propia,0
300,2023-01-26 23:30:00,92.52841696812709,solicitud_credito,Region_A,577,3,66,77947.65081260775,32471.59043110889,4,18,4,1,viudo,otro,0
301,2023-01-29 02:07:00,271.7363514422318,solicitud_credito,Region_C,639,6,21,59662.23523050499,62630.95145348354,8,0,1,3,soltero,otro,0
302,2023-01-06 16:48:00,22.741893048469098,pago,Region_C,322,4,31,72452.41684511749,14503.03487481046,4,4,2,3,viudo,alquilada,0
303,2023-01-13 21:49:00,15.887166405576028,pago,Region_C,731,4,27,59286.144508122976,22540.625941630864,6,11,5,3,viudo,familiar,0
304,2023-01-13 02:53:00,193.671292336548,retiro,Region_A,825,3,61,38434.35128286648,1468.4266030589254,1,14,3,3,viudo,alquilada,0
305,2023-01-26 03:32:00,114.23046882911771,solicitud_credito,Region_A,642,2,53,26298.253534072894,18448.800785014195,5,26,0,4,soltero,otro,0
306,2023-01-23 15:55:00,20.650585268113346,transferencia,Region_D,351,1,76,69391.49607639706,13072.257230225248,0,5,2,3,soltero,familiar,0
307,2023-01-24 11:48:00,31.383400690803015,retiro,Region_B,638,5,49,42223.87507623706,59809.726230245506,0,6,2,2,casado,alquilada,0
308,2023-01-13 23:51:00,161.2763142515363,retiro,Region_C,340,3,82,71106.53464526735,94438.06960134229,7,30,2,3,casado,alquilada,0
309,2023-01-03 09:00:00,60.48957094641694,transferencia,Region_A,817,2,81,10130.547584194086,21536.58733279512,0,16,1,3,viudo,alquilada,0
310,2023-01-22 16:16:00,111.03018658471417,retiro,Region_B,706,4,21,63406.53771052812,12931.267199236985,4,19,2,2,divorciado,alquilada,0
311,2023-01-01 05:01:00,38.32419158856255,pago,Region_A,437,4,18,61704.77305223939,53528.53877798292,2,21,2,3,soltero,familiar,0
312,2023-01-01 11:39:00,48.002156606833644,transferencia,Region_A,398,1,38,82353.00711842134,18107.735144878723,4,22,0,1,soltero,familiar,0
313,2023-01-01 03:10:00,467.9092181001791,transferencia,Region_C,640,3,58,42057.96515819355,54163.88241549261,2,22,1,2,soltero,familiar,0
314,2023-01-08 06:52:00,28.450989204004145,solicitud_credito,Region_B,615,4,58,49508.14464142308,50445.37051816822,5,1,2,1,soltero,familiar,0
315,2023-01-25 19:43:00,70.61440289524259,transferencia,Region_A,841,4,27,81883.54634136111,1941.070081463292,0,2,0,1,soltero,otro,0
316,2023-01-05 05:42:00,186.04817264163515,retiro,Region_B,524,5,21,77931.0567630888,96434.2633378333,7,26,2,4,casado,alquilada,0
317,2023-01-14 17:38:00,27.341528039556078,solicitud_credito,Region_B,560,4,86,39334.4534832416,20140.71255917004,0,12,3,2,divorciado,otro,0
318,2023-01-19 12:01:00,53.65088945652714,retiro,Region_C,546,5,61,29725.786040068775,89483.71347136838,6,4,4,3,divorciado,propia,0
319,2023-01-25 00:24:00,95.47490828613033,pago,Region_B,378,3,76,52671.7712260902,38307.93979354797,2,2,1,2,viudo,otro,1
320,2023-01-23 17:45:00,65.62139884720007,pago,Region_D,772,2,55,70584.13523363232,15837.60727324306,7,5,2,1,soltero,familiar,0
321,2023-01-17 00:53:00,61.52648353812642,solicitud_credito,Region_D,376,4,41,64048.596371883374,10678.447669231373,6,19,0,3,divorciado,familiar,0
322,2023-01-01 09:29:00,45.021626688508185,solicitud_credito,Region_C,561,5,41,47907.98381308897,51067.9949164324,10,24,3,4,divorciado,alquilada,0
323,2023-01-27 12:50:00,88.34517032656397,retiro,Region_C,301,1,36,94030.04039480383,36184.753984411,4,21,1,1,soltero,propia,0
324,2023-01-25 01:43:00,97.91578450554992,pago,Region_D,316,6,60,44324.99839529388,91750.7510711023,0,25,2,2,viudo,alquilada,0
325,2023-01-26 10:31:00,105.92652591700814,solicitud_credito,Region_C,643,8,30,58608.642195443965,20144.149480317254,8,19,3,1,casado,familiar,0
326,2023-01-06 04:15:00,7.296658614297037,pago,Region_B,311,3,49,27123.288590845954,72364.53278775635,2,6,3,2,viudo,propia,0
327,2023-01-03 18:54:00,99.70512563366624,pago,Region_A,306,1,27,36952.118928376905,18579.094694124633,6,9,5,4,soltero,otro,0
328,2023-01-08 16:53:00,306.2666810178465,pago,Region_C,545,2,76,50744.040184365476,87170.62677133919,10,18,2,2,soltero,familiar,0
329,2023-01-13 13:10:00,77.8675081414977,retiro,Region_D,456,6,63,61083.41172867033,51045.56143949414,4,28,2,4,viudo,otro,0
330,2023-01-25 20:17:00,125.62036697072261,retiro,Region_A,473,3,49,7003.025884369417,83120.2818459185,1,19,3,4,divorciado,propia,0
331,2023-01-12 11:38:00,81.35814200115753,pago,Region_B,786,3,66,34598.739595123065,43751.1577186379,6,9,1,4,soltero,alquilada,0
332,2023-01-08 10:49:00,192.92342973288007,pago,Region_A,580,1,56,6685.627559208086,17525.005688557725,9,14,0,3,soltero,alquilada,0
333,2023-01-24 17:37:00,265.3321911088329,pago,Region_D,608,4,68,17223.72689892904,53933.051889985705,6,20,2,1,viudo,otro,0
334,2023-01-01 13:04:00,20.36104447672972,transferencia,Region_A,536,6,33,81049.71595355842,27254.98905381598,8,27,4,3,viudo,familiar,0
335,2023-01-20 06:31:00,57.422707882096155,transferencia,Region_D,456,0,56,36960.49827440419,18462.04650199066,2,8,1,3,viudo,alquilada,0
336,2023-01-29 09:04:00,49.82090500583421,retiro,Region_C,550,4,77,95163.74147428217,903781.890301996,2,1,1,4,viudo,familiar,0
